name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink
14 Andromedae b,246,4.8 Jupiters,5.23133,2008,https://exoplanets.nasa.gov//exoplanet-catalog/6990/14-andromedae-b/
14 Andromedae b,246,4.8 Jupiters,5.23133,2008,https://exoplanets.nasa.gov//exoplanet-catalog/6990/14-andromedae-b/
14 Herculis b,58,4.66 Jupiters,6.61935,2002,https://exoplanets.nasa.gov//exoplanet-catalog/6991/14-herculis-b/
14 Herculis b,58,4.66 Jupiters,6.61935,2002,https://exoplanets.nasa.gov//exoplanet-catalog/6991/14-herculis-b/
16 Cygni B b,69,1.78 Jupiters,6.215,1996,https://exoplanets.nasa.gov//exoplanet-catalog/6992/16-cygni-b-b/
16 Cygni B b,69,1.78 Jupiters,6.215,1996,https://exoplanets.nasa.gov//exoplanet-catalog/6992/16-cygni-b-b/
18 Delphini b,249,10.3 Jupiters,5.51048,2008,https://exoplanets.nasa.gov//exoplanet-catalog/6993/18-delphini-b/
18 Delphini b,249,10.3 Jupiters,5.51048,2008,https://exoplanets.nasa.gov//exoplanet-catalog/6993/18-delphini-b/
1RXS J160929.1-210524 b,454,8 Jupiters,12.618,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7061/1rxs-j1609291-210524-b/
1RXS J160929.1-210524 b,454,8 Jupiters,12.618,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7061/1rxs-j1609291-210524-b/
24 Bootis b,313,0.91 Jupiters,5.59,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7274/24-bootis-b/
24 Bootis b,313,0.91 Jupiters,5.59,2018,https://exoplanets.nasa.gov//exoplanet-catalog/7274/24-bootis-b/
24 Sextantis b,235,1.99 Jupiters,6.4535,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6994/24-sextantis-b/
24 Sextantis b,235,1.99 Jupiters,6.4535,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6994/24-sextantis-b/
24 Sextantis c,235,0.86 Jupiters,6.4535,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6995/24-sextantis-c/
24 Sextantis c,235,0.86 Jupiters,6.4535,2010,https://exoplanets.nasa.gov//exoplanet-catalog/6995/24-sextantis-c/
47 Ursae Majoris b,45,2.53 Jupiters,5.03352,1996,https://exoplanets.nasa.gov//exoplanet-catalog/6998/47-ursae-majoris-b/
47 Ursae Majoris b,45,2.53 Jupiters,5.03352,1996,https://exoplanets.nasa.gov//exoplanet-catalog/6998/47-ursae-majoris-b/
47 Ursae Majoris c,45,0.54 Jupiters,5.03352,2001,https://exoplanets.nasa.gov//exoplanet-catalog/6999/47-ursae-majoris-c/
47 Ursae Majoris c,45,0.54 Jupiters,5.03352,2001,https://exoplanets.nasa.gov//exoplanet-catalog/6999/47-ursae-majoris-c/
47 Ursae Majoris d,45,1.64 Jupiters,5.03352,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7000/47-ursae-majoris-d/
47 Ursae Majoris d,45,1.64 Jupiters,5.03352,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7000/47-ursae-majoris-d/
4 Ursae Majoris b,240,7.1 Jupiters,4.5801,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6985/4-ursae-majoris-b/
4 Ursae Majoris b,240,7.1 Jupiters,4.5801,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6985/4-ursae-majoris-b/
51 Eridani b,97,2 Jupiters,5.21149,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7109/51-eridani-b/
51 Eridani b,97,2 Jupiters,5.21149,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7109/51-eridani-b/
51 Pegasi b,50,0.46 Jupiters,5.45309,1995,https://exoplanets.nasa.gov//exoplanet-catalog/7001/51-pegasi-b/
51 Pegasi b,50,0.46 Jupiters,5.45309,1995,https://exoplanets.nasa.gov//exoplanet-catalog/7001/51-pegasi-b/
55 Cancri b,41,0.8306 Jupiters,5.95084,1996,https://exoplanets.nasa.gov//exoplanet-catalog/7002/55-cancri-b/
55 Cancri b,41,0.8306 Jupiters,5.95084,1996,https://exoplanets.nasa.gov//exoplanet-catalog/7002/55-cancri-b/
55 Cancri c,41,0.1714 Jupiters,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7003/55-cancri-c/
55 Cancri c,41,0.1714 Jupiters,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7003/55-cancri-c/
55 Cancri d,41,3.878 Jupiters,5.95084,2002,https://exoplanets.nasa.gov//exoplanet-catalog/7004/55-cancri-d/
55 Cancri d,41,3.878 Jupiters,5.95084,2002,https://exoplanets.nasa.gov//exoplanet-catalog/7004/55-cancri-d/
55 Cancri e,41,7.99 Earths,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7005/55-cancri-e/
55 Cancri e,41,7.99 Earths,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7005/55-cancri-e/
47 Ursae Majoris b,45,2.53 Jupiters,5.03352,1996,https://exoplanets.nasa.gov//exoplanet-catalog/6998/47-ursae-majoris-b/
47 Ursae Majoris b,45,2.53 Jupiters,5.03352,1996,https://exoplanets.nasa.gov//exoplanet-catalog/6998/47-ursae-majoris-b/
47 Ursae Majoris c,45,0.54 Jupiters,5.03352,2001,https://exoplanets.nasa.gov//exoplanet-catalog/6999/47-ursae-majoris-c/
47 Ursae Majoris c,45,0.54 Jupiters,5.03352,2001,https://exoplanets.nasa.gov//exoplanet-catalog/6999/47-ursae-majoris-c/
47 Ursae Majoris d,45,1.64 Jupiters,5.03352,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7000/47-ursae-majoris-d/
47 Ursae Majoris d,45,1.64 Jupiters,5.03352,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7000/47-ursae-majoris-d/
4 Ursae Majoris b,240,7.1 Jupiters,4.5801,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6985/4-ursae-majoris-b/
4 Ursae Majoris b,240,7.1 Jupiters,4.5801,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6985/4-ursae-majoris-b/
51 Eridani b,97,2 Jupiters,5.21149,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7109/51-eridani-b/
51 Eridani b,97,2 Jupiters,5.21149,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7109/51-eridani-b/
51 Pegasi b,50,0.46 Jupiters,5.45309,1995,https://exoplanets.nasa.gov//exoplanet-catalog/7001/51-pegasi-b/
51 Pegasi b,50,0.46 Jupiters,5.45309,1995,https://exoplanets.nasa.gov//exoplanet-catalog/7001/51-pegasi-b/
55 Cancri b,41,0.8306 Jupiters,5.95084,1996,https://exoplanets.nasa.gov//exoplanet-catalog/7002/55-cancri-b/
55 Cancri b,41,0.8306 Jupiters,5.95084,1996,https://exoplanets.nasa.gov//exoplanet-catalog/7002/55-cancri-b/
55 Cancri c,41,0.1714 Jupiters,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7003/55-cancri-c/
55 Cancri c,41,0.1714 Jupiters,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7003/55-cancri-c/
55 Cancri d,41,3.878 Jupiters,5.95084,2002,https://exoplanets.nasa.gov//exoplanet-catalog/7004/55-cancri-d/
55 Cancri d,41,3.878 Jupiters,5.95084,2002,https://exoplanets.nasa.gov//exoplanet-catalog/7004/55-cancri-d/
55 Cancri e,41,7.99 Earths,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7005/55-cancri-e/
55 Cancri e,41,7.99 Earths,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7005/55-cancri-e/
47 Ursae Majoris b,45,2.53 Jupiters,5.03352,1996,https://exoplanets.nasa.gov//exoplanet-catalog/6998/47-ursae-majoris-b/
47 Ursae Majoris b,45,2.53 Jupiters,5.03352,1996,https://exoplanets.nasa.gov//exoplanet-catalog/6998/47-ursae-majoris-b/
47 Ursae Majoris c,45,0.54 Jupiters,5.03352,2001,https://exoplanets.nasa.gov//exoplanet-catalog/6999/47-ursae-majoris-c/
47 Ursae Majoris c,45,0.54 Jupiters,5.03352,2001,https://exoplanets.nasa.gov//exoplanet-catalog/6999/47-ursae-majoris-c/
47 Ursae Majoris d,45,1.64 Jupiters,5.03352,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7000/47-ursae-majoris-d/
47 Ursae Majoris d,45,1.64 Jupiters,5.03352,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7000/47-ursae-majoris-d/
4 Ursae Majoris b,240,7.1 Jupiters,4.5801,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6985/4-ursae-majoris-b/
4 Ursae Majoris b,240,7.1 Jupiters,4.5801,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6985/4-ursae-majoris-b/
51 Eridani b,97,2 Jupiters,5.21149,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7109/51-eridani-b/
51 Eridani b,97,2 Jupiters,5.21149,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7109/51-eridani-b/
51 Pegasi b,50,0.46 Jupiters,5.45309,1995,https://exoplanets.nasa.gov//exoplanet-catalog/7001/51-pegasi-b/
51 Pegasi b,50,0.46 Jupiters,5.45309,1995,https://exoplanets.nasa.gov//exoplanet-catalog/7001/51-pegasi-b/
55 Cancri b,41,0.8306 Jupiters,5.95084,1996,https://exoplanets.nasa.gov//exoplanet-catalog/7002/55-cancri-b/
55 Cancri b,41,0.8306 Jupiters,5.95084,1996,https://exoplanets.nasa.gov//exoplanet-catalog/7002/55-cancri-b/
55 Cancri c,41,0.1714 Jupiters,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7003/55-cancri-c/
55 Cancri c,41,0.1714 Jupiters,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7003/55-cancri-c/
55 Cancri d,41,3.878 Jupiters,5.95084,2002,https://exoplanets.nasa.gov//exoplanet-catalog/7004/55-cancri-d/
55 Cancri d,41,3.878 Jupiters,5.95084,2002,https://exoplanets.nasa.gov//exoplanet-catalog/7004/55-cancri-d/
55 Cancri e,41,7.99 Earths,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7005/55-cancri-e/
55 Cancri e,41,7.99 Earths,5.95084,2004,https://exoplanets.nasa.gov//exoplanet-catalog/7005/55-cancri-e/
8 Ursae Minoris b,530,1.31 Jupiters,6.83295,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7100/8-ursae-minoris-b/
8 Ursae Minoris b,530,1.31 Jupiters,6.83295,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7100/8-ursae-minoris-b/
91 Aquarii b,144,3.2 Jupiters,4.23946,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7013/91-aquarii-b/
91 Aquarii b,144,3.2 Jupiters,4.23946,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7013/91-aquarii-b/
AB Pictoris b,163,13.5 Jupiters,9.13,2005,https://exoplanets.nasa.gov//exoplanet-catalog/7014/ab-pictoris-b/
AB Pictoris b,163,13.5 Jupiters,9.13,2005,https://exoplanets.nasa.gov//exoplanet-catalog/7014/ab-pictoris-b/
Alpha Arietis b,66,1.8 Jupiters,2.00538,2010,https://exoplanets.nasa.gov//exoplanet-catalog/7038/alpha-arietis-b/
Alpha Arietis b,66,1.8 Jupiters,2.00538,2010,https://exoplanets.nasa.gov//exoplanet-catalog/7038/alpha-arietis-b/
Alpha Tauri b,67,6.47 Jupiters,0.872,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7107/alpha-tauri-b/
Alpha Tauri b,67,6.47 Jupiters,0.872,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7107/alpha-tauri-b/
AU Microscopii b,32,0.18 Jupiters,8.81,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7635/au-microscopii-b/
AU Microscopii b,32,0.18 Jupiters,8.81,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7635/au-microscopii-b/
BD-00 4475 b,139,25.05 Jupiters,9.01,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7871/bd-00-4475-b/
BD-00 4475 b,139,25.05 Jupiters,9.01,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7871/bd-00-4475-b/
BD+03 2562 b,3492,6.4 Jupiters,9.577,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7176/bd03-2562-b/
BD+03 2562 b,3492,6.4 Jupiters,9.577,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7176/bd03-2562-b/
BD-06 1339 b,66,8.5 Earths,9.7,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7073/bd-06-1339-b/
BD-06 1339 b,66,8.5 Earths,9.7,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7073/bd-06-1339-b/
BD-06 1339 c,66,0.17 Jupiters,9.7,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7074/bd-06-1339-c/
BD-06 1339 c,66,0.17 Jupiters,9.7,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7074/bd-06-1339-c/
8 Ursae Minoris b,530,1.31 Jupiters,6.83295,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7100/8-ursae-minoris-b/
8 Ursae Minoris b,530,1.31 Jupiters,6.83295,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7100/8-ursae-minoris-b/
91 Aquarii b,144,3.2 Jupiters,4.23946,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7013/91-aquarii-b/
91 Aquarii b,144,3.2 Jupiters,4.23946,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7013/91-aquarii-b/
AB Pictoris b,163,13.5 Jupiters,9.13,2005,https://exoplanets.nasa.gov//exoplanet-catalog/7014/ab-pictoris-b/
AB Pictoris b,163,13.5 Jupiters,9.13,2005,https://exoplanets.nasa.gov//exoplanet-catalog/7014/ab-pictoris-b/
Alpha Arietis b,66,1.8 Jupiters,2.00538,2010,https://exoplanets.nasa.gov//exoplanet-catalog/7038/alpha-arietis-b/
Alpha Arietis b,66,1.8 Jupiters,2.00538,2010,https://exoplanets.nasa.gov//exoplanet-catalog/7038/alpha-arietis-b/
Alpha Tauri b,67,6.47 Jupiters,0.872,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7107/alpha-tauri-b/
Alpha Tauri b,67,6.47 Jupiters,0.872,2015,https://exoplanets.nasa.gov//exoplanet-catalog/7107/alpha-tauri-b/
AU Microscopii b,32,0.18 Jupiters,8.81,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7635/au-microscopii-b/
AU Microscopii b,32,0.18 Jupiters,8.81,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7635/au-microscopii-b/
BD-00 4475 b,139,25.05 Jupiters,9.01,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7871/bd-00-4475-b/
BD-00 4475 b,139,25.05 Jupiters,9.01,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7871/bd-00-4475-b/
BD+03 2562 b,3492,6.4 Jupiters,9.577,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7176/bd03-2562-b/
BD+03 2562 b,3492,6.4 Jupiters,9.577,2017,https://exoplanets.nasa.gov//exoplanet-catalog/7176/bd03-2562-b/
BD-06 1339 b,66,8.5 Earths,9.7,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7073/bd-06-1339-b/
BD-06 1339 b,66,8.5 Earths,9.7,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7073/bd-06-1339-b/
BD-06 1339 c,66,0.17 Jupiters,9.7,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7074/bd-06-1339-c/
BD-06 1339 c,66,0.17 Jupiters,9.7,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7074/bd-06-1339-c/
Beta Cancri b,290,7.8 Jupiters,3.51012,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7039/beta-cancri-b/
Beta Cancri b,290,7.8 Jupiters,3.51012,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7039/beta-cancri-b/
Beta Pictoris b,64,11 Jupiters,3.85,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7040/beta-pictoris-b/
Beta Pictoris b,64,11 Jupiters,3.85,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7040/beta-pictoris-b/
Beta Pictoris c,64,9 Jupiters,3.85,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7461/beta-pictoris-c/
Beta Pictoris c,64,9 Jupiters,3.85,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7461/beta-pictoris-c/
Beta Ursae Minoris b,126,6.1 Jupiters,2.0569,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7041/beta-ursae-minoris-b/
Beta Ursae Minoris b,126,6.1 Jupiters,2.0569,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7041/beta-ursae-minoris-b/
CFBDSIR J145829+101343 b,75,10.5 Jupiters,,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6567/cfbdsir-j145829101343-b/
CFBDSIR J145829+101343 b,75,10.5 Jupiters,,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6567/cfbdsir-j145829101343-b/
CFHTWIR-Oph 98 b,,7.8 Jupiters,,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7861/cfhtwir-oph-98-b/
CFHTWIR-Oph 98 b,,7.8 Jupiters,,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7861/cfhtwir-oph-98-b/
CHXR 73 b,621,12.569 Jupiters,17.2934,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6568/chxr-73-b/
CHXR 73 b,621,12.569 Jupiters,17.2934,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6568/chxr-73-b/
CI Tauri b,515,11.6 Jupiters,13.642,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7422/ci-tauri-b/
CI Tauri b,515,11.6 Jupiters,13.642,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7422/ci-tauri-b/
CoRoT-10 b,1104,2.75 Jupiters,15.293,2010,https://exoplanets.nasa.gov//exoplanet-catalog/1327/corot-10-b/
CoRoT-10 b,1104,2.75 Jupiters,15.293,2010,https://exoplanets.nasa.gov//exoplanet-catalog/1327/corot-10-b/
CoRoT-11 b,2137,2.33 Jupiters,12.897,2010,https://exoplanets.nasa.gov//exoplanet-catalog/4931/corot-11-b/
CoRoT-11 b,2137,2.33 Jupiters,12.897,2010,https://exoplanets.nasa.gov//exoplanet-catalog/4931/corot-11-b/
BD-08 2823 b,135,12.7132 Earths,9.86,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7071/bd-08-2823-b/
BD-08 2823 b,135,12.7132 Earths,9.86,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7071/bd-08-2823-b/
BD-08 2823 c,135,0.33 Jupiters,9.86,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7072/bd-08-2823-c/
BD-08 2823 c,135,0.33 Jupiters,9.86,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7072/bd-08-2823-c/
BD-10 3166 b,275,0.59 Jupiters,10.013,2000,https://exoplanets.nasa.gov//exoplanet-catalog/7070/bd-10-3166-b/
BD-10 3166 b,275,0.59 Jupiters,10.013,2000,https://exoplanets.nasa.gov//exoplanet-catalog/7070/bd-10-3166-b/
BD-11 4672 b,89,0.65 Jupiters,10.03,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7069/bd-11-4672-b/
BD-11 4672 b,89,0.65 Jupiters,10.03,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7069/bd-11-4672-b/
BD-11 4672 c,89,15.37 Earths,10.03,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7664/bd-11-4672-c/
BD-11 4672 c,89,15.37 Earths,10.03,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7664/bd-11-4672-c/
BD-13 2130 b,3018,9.78 Jupiters,10.038,2007,https://exoplanets.nasa.gov//exoplanet-catalog/7068/bd-13-2130-b/
BD-13 2130 b,3018,9.78 Jupiters,10.038,2007,https://exoplanets.nasa.gov//exoplanet-catalog/7068/bd-13-2130-b/
BD+14 4559 b,161,1.04 Jupiters,9.78,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7075/bd14-4559-b/
BD+14 4559 b,161,1.04 Jupiters,9.78,2009,https://exoplanets.nasa.gov//exoplanet-catalog/7075/bd14-4559-b/
BD+15 2375 b,2505,1.061 Jupiters,10.41,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7025/bd15-2375-b/
BD+15 2375 b,2505,1.061 Jupiters,10.41,2016,https://exoplanets.nasa.gov//exoplanet-catalog/7025/bd15-2375-b/
BD+15 2940 b,1391,1.11 Jupiters,9.01,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7076/bd15-2940-b/
BD+15 2940 b,1391,1.11 Jupiters,9.01,2013,https://exoplanets.nasa.gov//exoplanet-catalog/7076/bd15-2940-b/
BD-17 63 b,112,5.1 Jupiters,9.62,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7067/bd-17-63-b/
BD-17 63 b,112,5.1 Jupiters,9.62,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7067/bd-17-63-b/
Beta Cancri b,290,7.8 Jupiters,3.51012,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7039/beta-cancri-b/
Beta Cancri b,290,7.8 Jupiters,3.51012,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7039/beta-cancri-b/
Beta Pictoris b,64,11 Jupiters,3.85,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7040/beta-pictoris-b/
Beta Pictoris b,64,11 Jupiters,3.85,2008,https://exoplanets.nasa.gov//exoplanet-catalog/7040/beta-pictoris-b/
Beta Pictoris c,64,9 Jupiters,3.85,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7461/beta-pictoris-c/
Beta Pictoris c,64,9 Jupiters,3.85,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7461/beta-pictoris-c/
Beta Ursae Minoris b,126,6.1 Jupiters,2.0569,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7041/beta-ursae-minoris-b/
Beta Ursae Minoris b,126,6.1 Jupiters,2.0569,2014,https://exoplanets.nasa.gov//exoplanet-catalog/7041/beta-ursae-minoris-b/
CFBDSIR J145829+101343 b,75,10.5 Jupiters,,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6567/cfbdsir-j145829101343-b/
CFBDSIR J145829+101343 b,75,10.5 Jupiters,,2011,https://exoplanets.nasa.gov//exoplanet-catalog/6567/cfbdsir-j145829101343-b/
CFHTWIR-Oph 98 b,,7.8 Jupiters,,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7861/cfhtwir-oph-98-b/
CFHTWIR-Oph 98 b,,7.8 Jupiters,,2021,https://exoplanets.nasa.gov//exoplanet-catalog/7861/cfhtwir-oph-98-b/
CHXR 73 b,621,12.569 Jupiters,17.2934,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6568/chxr-73-b/
CHXR 73 b,621,12.569 Jupiters,17.2934,2006,https://exoplanets.nasa.gov//exoplanet-catalog/6568/chxr-73-b/
CI Tauri b,515,11.6 Jupiters,13.642,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7422/ci-tauri-b/
CI Tauri b,515,11.6 Jupiters,13.642,2019,https://exoplanets.nasa.gov//exoplanet-catalog/7422/ci-tauri-b/
CoRoT-10 b,1104,2.75 Jupiters,15.293,2010,https://exoplanets.nasa.gov//exoplanet-catalog/1327/corot-10-b/
CoRoT-10 b,1104,2.75 Jupiters,15.293,2010,https://exoplanets.nasa.gov//exoplanet-catalog/1327/corot-10-b/
CoRoT-11 b,2137,2.33 Jupiters,12.897,2010,https://exoplanets.nasa.gov//exoplanet-catalog/4931/corot-11-b/
CoRoT-11 b,2137,2.33 Jupiters,12.897,2010,https://exoplanets.nasa.gov//exoplanet-catalog/4931/corot-11-b/
CoRoT-2 b,696,3.47 Jupiters,12.516,2008,https://exoplanets.nasa.gov//exoplanet-catalog/1238/corot-2-b/
CoRoT-2 b,696,3.47 Jupiters,12.516,2008,https://exoplanets.nasa.gov//exoplanet-catalog/1238/corot-2-b/
CoRoT-30 b,3367,2.9 Jupiters,15.571,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7609/corot-30-b/
CoRoT-30 b,3367,2.9 Jupiters,15.571,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7609/corot-30-b/
CoRoT-31 b,6543,0.84 Jupiters,15.479,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7610/corot-31-b/
CoRoT-31 b,6543,0.84 Jupiters,15.479,2020,https://exoplanets.nasa.gov//exoplanet-catalog/7610/corot-31-b/
CoRoT-3 b,2508,21.66 Jupiters,13.448,2008,https://exoplanets.nasa.gov//exoplanet-catalog/4936/corot-3-b/
CoRoT-3 b,2508,21.66 Jupiters,13.448,2008,https://exoplanets.nasa.gov//exoplanet-catalog/4936/corot-3-b/
CoRoT-4 b,2370,0.72 Jupiters,13.652,2008,https://exoplanets.nasa.gov//exoplanet-catalog/1239/corot-4-b/
CoRoT-4 b,2370,0.72 Jupiters,13.652,2008,https://exoplanets.nasa.gov//exoplanet-catalog/1239/corot-4-b/
CoRoT-5 b,2879,0.467 Jupiters,14.043,2009,https://exoplanets.nasa.gov//exoplanet-catalog/1240/corot-5-b/
